shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold
67,2021-11-26,0,441,1.0,56825,163
67,2021-11-27,2,441,1.0,50790,150
67,2021-11-28,3,441,1.0,57520,183
67,2021-11-29,1,441,1.0,37735,106
67,2021-11-30,5,441,1.0,27465,90
67,2021-12-01,6,441,1.0,30740,96
67,2021-12-02,4,441,1.0,52430,179
67,2021-12-03,0,441,1.0,51775,174
67,2021-12-04,2,441,1.0,45570,159
67,2021-12-05,3,441,1.0,35170,153
67,2021-12-06,1,441,1.0,11755,40
67,2021-12-07,5,441,1.0,21300,98
67,2021-12-08,6,441,1.0,17345,75
67,2021-12-09,4,441,1.0,15915,65
67,2021-12-10,0,441,1.0,27780,105
67,2021-12-11,2,441,1.0,51020,208
67,2021-12-12,3,441,1.0,31670,145
67,2021-12-13,1,441,1.0,30250,107
67,2021-12-14,5,441,1.0,18930,90
67,2021-12-15,6,441,1.0,37490,122
68,2021-10-15,0,676,nan,13795,52
68,2021-10-16,2,676,nan,21160,86
68,2021-10-17,3,676,nan,23130,98
68,2021-10-18,1,676,nan,18285,72
68,2021-10-19,5,676,nan,19510,77
68,2021-10-20,6,676,nan,18690,85
68,2021-10-21,4,676,nan,12890,65
68,2021-10-22,0,676,nan,12470,55
68,2021-10-23,2,676,nan,23360,81
68,2021-10-24,3,676,nan,11470,58
68,2021-10-25,1,676,nan,13130,54
68,2021-10-26,5,676,nan,18330,59
68,2021-10-27,6,676,nan,13090,52
68,2021-10-28,4,676,nan,16815,49
68,2021-10-29,0,676,nan,12500,54
68,2021-10-30,2,676,nan,11780,58
68,2021-10-31,3,676,nan,10150,61
68,2021-11-01,1,676,nan,4520,17
68,2021-11-02,5,676,nan,8200,50
68,2021-11-03,6,676,nan,9550,51
68,2021-11-04,4,676,nan,10230,62
68,2021-11-05,0,676,nan,10140,45
68,2021-11-06,2,676,nan,18105,74
68,2021-11-07,3,676,nan,11800,63
68,2021-11-08,1,676,nan,5660,37
68,2021-11-09,5,676,nan,7630,49
68,2021-11-10,6,676,nan,10620,46
68,2021-11-11,4,676,nan,4930,25
68,2021-11-12,0,676,nan,13290,49
68,2021-11-13,2,676,nan,11170,55
68,2021-11-14,3,676,nan,7550,50
68,2021-11-15,1,676,nan,6820,32
68,2021-11-16,5,676,nan,10370,44
68,2021-11-17,6,676,nan,6800,36
68,2021-11-18,4,676,nan,11815,53
68,2021-11-19,0,676,nan,7980,43
68,2021-11-20,2,676,nan,9850,47
68,2021-11-21,3,676,nan,9450,48
68,2021-11-22,1,676,nan,7775,43
68,2021-11-23,5,676,nan,8500,43
68,2021-11-24,6,676,nan,9825,46
68,2021-11-25,4,676,nan,12470,55
68,2021-11-26,0,676,nan,39170,102
68,2021-11-27,2,676,nan,30005,105
68,2021-11-28,3,676,nan,23395,100
68,2021-11-29,1,676,nan,14890,54
68,2021-11-30,5,676,nan,16510,52
68,2021-12-01,6,676,nan,18825,68
68,2021-12-02,4,676,nan,29035,98
68,2021-12-03,0,676,nan,16425,69
68,2021-12-04,2,676,nan,36860,128
68,2021-12-05,3,676,nan,22690,101
68,2021-12-06,1,676,nan,11575,57
68,2021-12-07,5,676,nan,8130,45
68,2021-12-08,6,676,nan,20260,59
68,2021-12-09,4,676,nan,21375,70
68,2021-12-10,0,676,nan,50745,149
68,2021-12-11,2,676,nan,34870,139
68,2021-12-12,3,676,nan,39530,159
68,2021-12-13,1,676,nan,34840,119
68,2021-12-14,5,676,nan,27810,99
68,2021-12-15,6,676,nan,18870,74
69,2021-10-15,0,704,1.0,9455,54
69,2021-10-16,2,704,1.0,14370,75
69,2021-10-17,3,704,1.0,13830,63
69,2021-10-18,1,704,1.0,10960,63
69,2021-10-19,5,704,1.0,21780,100
69,2021-10-20,6,704,1.0,11435,50
69,2021-10-21,4,704,1.0,5810,32
69,2021-10-22,0,704,1.0,12840,71
69,2021-10-23,2,704,1.0,17235,80
69,2021-10-24,3,704,1.0,10520,58
69,2021-10-25,1,704,1.0,8970,41
69,2021-10-26,5,704,1.0,6840,35
69,2021-10-27,6,704,1.0,9010,46
69,2021-10-28,4,704,1.0,9630,49
69,2021-10-29,0,704,1.0,6525,39
69,2021-10-30,2,704,1.0,9385,50
69,2021-10-31,3,704,1.0,15390,81
69,2021-11-01,1,704,1.0,7760,53
69,2021-11-02,5,704,1.0,10935,47
69,2021-11-03,6,704,1.0,17460,73
69,2021-11-04,4,704,1.0,10520,62
69,2021-11-05,0,704,1.0,8690,46
69,2021-11-06,2,704,1.0,9955,59
69,2021-11-07,3,704,1.0,10340,51
69,2021-11-08,1,704,1.0,5340,29
69,2021-11-09,5,704,1.0,5330,27
69,2021-11-10,6,704,1.0,6990,29
69,2021-11-11,4,704,1.0,6420,46
69,2021-11-12,0,704,1.0,5070,29
69,2021-11-13,2,704,1.0,10050,44
69,2021-11-14,3,704,1.0,9960,43
69,2021-11-15,1,704,1.0,2350,18
69,2021-11-16,5,704,1.0,8360,41
69,2021-11-17,6,704,1.0,3630,19
69,2021-11-18,4,704,1.0,9965,55
69,2021-11-19,0,704,1.0,4495,22
69,2021-11-20,2,704,1.0,12420,68
69,2021-11-21,3,704,1.0,11505,46
69,2021-11-22,1,704,1.0,9900,50
69,2021-11-23,5,704,1.0,12790,57
69,2021-11-24,6,704,1.0,4785,22
69,2021-11-25,4,704,1.0,4510,31
69,2021-11-26,0,704,1.0,17140,76
69,2021-11-27,2,704,1.0,21090,92
69,2021-11-28,3,704,1.0,21500,83
69,2021-11-29,1,704,1.0,13960,56
69,2021-11-30,5,704,1.0,14710,56
69,2021-12-01,6,704,1.0,7490,39
69,2021-12-02,4,704,1.0,15580,65
69,2021-12-03,0,704,1.0,16680,77
69,2021-12-04,2,704,1.0,16975,90
69,2021-12-05,3,704,1.0,17160,84
69,2021-12-06,1,704,1.0,8240,36
69,2021-12-07,5,704,1.0,10185,48
69,2021-12-08,6,704,1.0,8410,44
69,2021-12-09,4,704,1.0,12430,65
69,2021-12-10,0,704,1.0,18300,85
69,2021-12-11,2,704,1.0,27015,137
69,2021-12-12,3,704,1.0,25550,104
69,2021-12-13,1,704,1.0,10545,51
69,2021-12-14,5,704,1.0,8835,51
69,2021-12-15,6,704,1.0,11225,54
70,2021-10-15,0,617,3.0,24390,123
70,2021-10-16,2,617,3.0,32050,136
70,2021-10-17,3,617,3.0,27545,131
70,2021-10-18,1,617,3.0,28060,117
70,2021-10-19,5,617,3.0,20675,108
70,2021-10-20,6,617,3.0,24660,112
70,2021-10-21,4,617,3.0,14735,71
70,2021-10-22,0,617,3.0,19330,79
70,2021-10-23,2,617,3.0,34075,162
70,2021-10-24,3,617,3.0,24635,119
70,2021-10-25,1,617,3.0,30435,117
70,2021-10-26,5,617,3.0,20255,84
70,2021-10-27,6,617,3.0,15960,75
70,2021-10-28,4,617,3.0,9630,56
70,2021-10-29,0,617,3.0,16350,67
70,2021-10-30,2,617,3.0,23510,113
70,2021-10-31,3,617,3.0,24500,115
70,2021-11-01,1,617,3.0,11895,54
70,2021-11-02,5,617,3.0,17600,76
70,2021-11-03,6,617,3.0,17380,78
70,2021-11-04,4,617,3.0,15515,76
70,2021-11-05,0,617,3.0,17725,89
70,2021-11-06,2,617,3.0,21240,97
70,2021-11-07,3,617,3.0,9775,65
70,2021-11-08,1,617,3.0,17960,73
70,2021-11-09,5,617,3.0,10840,68
70,2021-11-10,6,617,3.0,17820,101
70,2021-11-11,4,617,3.0,12260,65
70,2021-11-12,0,617,3.0,17565,102
70,2021-11-13,2,617,3.0,25045,126
70,2021-11-14,3,617,3.0,21195,90
70,2021-11-15,1,617,3.0,15750,73
70,2021-11-16,5,617,3.0,12000,69
70,2021-11-17,6,617,3.0,17415,75
70,2021-11-18,4,617,3.0,14250,88
70,2021-11-19,0,617,3.0,17160,77
70,2021-11-20,2,617,3.0,25820,151
70,2021-11-21,3,617,3.0,15575,80
70,2021-11-22,1,617,3.0,6230,42
70,2021-11-23,5,617,3.0,6315,42
70,2021-11-24,6,617,3.0,8035,43
70,2021-11-25,4,617,3.0,14575,81
70,2021-11-26,0,617,3.0,25505,110
70,2021-11-27,2,617,3.0,43470,178
70,2021-11-28,3,617,3.0,38705,146
70,2021-11-29,1,617,3.0,18700,88
70,2021-11-30,5,617,3.0,12460,58
70,2021-12-01,6,617,3.0,16010,81
70,2021-12-02,4,617,3.0,26565,121
70,2021-12-03,0,617,3.0,30340,130
70,2021-12-04,2,617,3.0,37430,161
70,2021-12-05,3,617,3.0,40585,194
70,2021-12-06,1,617,3.0,19965,93
70,2021-12-07,5,617,3.0,21715,112
70,2021-12-08,6,617,3.0,20010,92
70,2021-12-09,4,617,3.0,18780,87
70,2021-12-10,0,617,3.0,32115,130
70,2021-12-11,2,617,3.0,42000,182
70,2021-12-12,3,617,3.0,33315,160
70,2021-12-13,1,617,3.0,15890,89
70,2021-12-14,5,617,3.0,23820,103
70,2021-12-15,6,617,3.0,17275,81
71,2021-10-15,0,676,1.0,20730,108
71,2021-10-16,2,676,1.0,23350,96
71,2021-10-17,3,676,1.0,21920,115
71,2021-10-18,1,676,1.0,18070,101
71,2021-10-19,5,676,1.0,28890,142
71,2021-10-20,6,676,1.0,21330,95
71,2021-10-21,4,676,1.0,11395,62
71,2021-10-22,0,676,1.0,21675,99
71,2021-10-23,2,676,1.0,26505,128
71,2021-10-24,3,676,1.0,19935,94
71,2021-10-25,1,676,1.0,12890,61
71,2021-10-26,5,676,1.0,15880,74
71,2021-10-27,6,676,1.0,18425,84
71,2021-10-28,4,676,1.0,18480,72
71,2021-10-29,0,676,1.0,19775,94
71,2021-10-30,2,676,1.0,21695,108
71,2021-10-31,3,676,1.0,20570,104
71,2021-11-01,1,676,1.0,10020,65
71,2021-11-02,5,676,1.0,15850,80
71,2021-11-03,6,676,1.0,8780,47
71,2021-11-04,4,676,1.0,6595,39
71,2021-11-05,0,676,1.0,11660,60
71,2021-11-06,2,676,1.0,15660,93
71,2021-11-07,3,676,1.0,15315,73
71,2021-11-08,1,676,1.0,5565,44
71,2021-11-09,5,676,1.0,6975,39
71,2021-11-10,6,676,1.0,13930,55
71,2021-11-11,4,676,1.0,10795,65
71,2021-11-12,0,676,1.0,17475,93
71,2021-11-13,2,676,1.0,23940,132
71,2021-11-14,3,676,1.0,20005,103
71,2021-11-15,1,676,1.0,8090,45
71,2021-11-16,5,676,1.0,9380,56
71,2021-11-17,6,676,1.0,11780,68
71,2021-11-18,4,676,1.0,16415,85
71,2021-11-19,0,676,1.0,20950,89
71,2021-11-20,2,676,1.0,31305,157
71,2021-11-21,3,676,1.0,20795,111
71,2021-11-22,1,676,1.0,17080,83
71,2021-11-23,5,676,1.0,12945,57
71,2021-11-24,6,676,1.0,14940,65
71,2021-11-25,4,676,1.0,10935,64
71,2021-11-26,0,676,1.0,25075,114
71,2021-11-27,2,676,1.0,38040,173
71,2021-11-28,3,676,1.0,33090,146
71,2021-11-29,1,676,1.0,18870,88
71,2021-11-30,5,676,1.0,19790,95
71,2021-12-01,6,676,1.0,21500,103
71,2021-12-02,4,676,1.0,34310,132
71,2021-12-03,0,676,1.0,32830,138
71,2021-12-04,2,676,1.0,33075,172
71,2021-12-05,3,676,1.0,32490,134
71,2021-12-06,1,676,1.0,12195,69
71,2021-12-07,5,676,1.0,14550,77
71,2021-12-08,6,676,1.0,23585,90
71,2021-12-09,4,676,1.0,24600,100
71,2021-12-10,0,676,1.0,46320,172
71,2021-12-11,2,676,1.0,31575,159
71,2021-12-12,3,676,1.0,41265,182
71,2021-12-13,1,676,1.0,18940,88
71,2021-12-14,5,676,1.0,26790,123
71,2021-12-15,6,676,1.0,19095,76
72,2021-10-15,0,617,nan,22910,104
72,2021-10-16,2,617,nan,45290,192
72,2021-10-17,3,617,nan,42300,173
72,2021-10-18,1,617,nan,32720,156
72,2021-10-19,5,617,nan,48660,191
72,2021-10-20,6,617,nan,26470,123
72,2021-10-21,4,617,nan,30670,112
72,2021-10-22,0,617,nan,32000,114
72,2021-10-23,2,617,nan,42850,195
72,2021-10-24,3,617,nan,42620,194
72,2021-10-25,1,617,nan,25595,94
72,2021-10-26,5,617,nan,26710,118
72,2021-10-27,6,617,nan,16775,91
72,2021-10-28,4,617,nan,19050,90
72,2021-10-29,0,617,nan,21400,94
72,2021-10-30,2,617,nan,17510,92
72,2021-10-31,3,617,nan,31660,144
72,2021-11-01,1,617,nan,12320,64
72,2021-11-02,5,617,nan,18130,85
72,2021-11-03,6,617,nan,23870,98
72,2021-11-04,4,617,nan,21430,99
72,2021-11-05,0,617,nan,16720,86
72,2021-11-06,2,617,nan,24510,118
72,2021-11-07,3,617,nan,15430,72
72,2021-11-08,1,617,nan,5790,29
72,2021-11-09,5,617,nan,15420,59
72,2021-11-10,6,617,nan,12750,70
72,2021-11-11,4,617,nan,14965,78
72,2021-11-12,0,617,nan,15680,75
72,2021-11-13,2,617,nan,27610,132
72,2021-11-14,3,617,nan,23880,119
72,2021-11-15,1,617,nan,8545,52
72,2021-11-16,5,617,nan,13930,59
72,2021-11-17,6,617,nan,21795,111
72,2021-11-18,4,617,nan,22490,106
72,2021-11-19,0,617,nan,19160,86
72,2021-11-20,2,617,nan,21100,114
72,2021-11-21,3,617,nan,27670,126
72,2021-11-22,1,617,nan,16810,78
72,2021-11-23,5,617,nan,14730,77
72,2021-11-24,6,617,nan,18315,86
72,2021-11-25,4,617,nan,13960,69
72,2021-11-26,0,617,nan,34280,146
72,2021-11-27,2,617,nan,49525,216
72,2021-11-28,3,617,nan,35230,164
72,2021-11-29,1,617,nan,37220,131
72,2021-11-30,5,617,nan,21560,86
72,2021-12-01,6,617,nan,31975,119
72,2021-12-02,4,617,nan,30530,135
72,2021-12-03,0,617,nan,23305,107
72,2021-12-04,2,617,nan,42105,196
72,2021-12-05,3,617,nan,49445,213
72,2021-12-06,1,617,nan,17045,88
72,2021-12-07,5,617,nan,30370,128
72,2021-12-08,6,617,nan,27190,121
72,2021-12-09,4,617,nan,21700,109
72,2021-12-10,0,617,nan,38810,163
72,2021-12-11,2,617,nan,71895,281
72,2021-12-12,3,617,nan,66450,270
72,2021-12-13,1,617,nan,30980,147
72,2021-12-14,5,617,nan,48660,185
72,2021-12-15,6,617,nan,50670,161
73,2021-10-15,0,709,3.0,25640,116
73,2021-10-16,2,709,3.0,28655,153
73,2021-10-17,3,709,3.0,45210,190
73,2021-10-18,1,709,3.0,42730,172
73,2021-10-19,5,709,3.0,37310,188
73,2021-10-20,6,709,3.0,29375,125
73,2021-10-21,4,709,3.0,18930,104
73,2021-10-22,0,709,3.0,27335,134
73,2021-10-23,2,709,3.0,30160,144
73,2021-10-24,3,709,3.0,22260,131
73,2021-10-25,1,709,3.0,14285,85
73,2021-10-26,5,709,3.0,15315,88
73,2021-10-27,6,709,3.0,23140,115
73,2021-10-28,4,709,3.0,10855,79
73,2021-10-29,0,709,3.0,18485,87
73,2021-10-30,2,709,3.0,17965,102
73,2021-10-31,3,709,3.0,25330,142
73,2021-11-01,1,709,3.0,9220,56
73,2021-11-02,5,709,3.0,15270,98
73,2021-11-03,6,709,3.0,21880,111
73,2021-11-04,4,709,3.0,22100,116
73,2021-11-05,0,709,3.0,21465,111
73,2021-11-06,2,709,3.0,27085,119
73,2021-11-07,3,709,3.0,7945,49
73,2021-11-08,1,709,3.0,12660,72
73,2021-11-09,5,709,3.0,15415,77
73,2021-11-10,6,709,3.0,11965,77
73,2021-11-11,4,709,3.0,13765,89
73,2021-11-12,0,709,3.0,19695,90
73,2021-11-13,2,709,3.0,25555,134
73,2021-11-14,3,709,3.0,24010,98
73,2021-11-15,1,709,3.0,10720,65
73,2021-11-16,5,709,3.0,6470,37
73,2021-11-17,6,709,3.0,13940,76
73,2021-11-18,4,709,3.0,12900,60
73,2021-11-19,0,709,3.0,17930,100
73,2021-11-20,2,709,3.0,21630,133
73,2021-11-21,3,709,3.0,19820,106
73,2021-11-22,1,709,3.0,11620,70
73,2021-11-23,5,709,3.0,14925,64
73,2021-11-24,6,709,3.0,14055,77
73,2021-11-25,4,709,3.0,16235,87
73,2021-11-26,0,709,3.0,40880,173
73,2021-11-27,2,709,3.0,37285,161
73,2021-11-28,3,709,3.0,37655,147
73,2021-11-29,1,709,3.0,16635,87
73,2021-11-30,5,709,3.0,24285,111
73,2021-12-01,6,709,3.0,20610,92
73,2021-12-02,4,709,3.0,25270,126
73,2021-12-03,0,709,3.0,34250,163
73,2021-12-04,2,709,3.0,31900,150
73,2021-12-05,3,709,3.0,33775,155
73,2021-12-06,1,709,3.0,23140,96
73,2021-12-07,5,709,3.0,25080,109
73,2021-12-08,6,709,3.0,22665,113
73,2021-12-09,4,709,3.0,22545,113
73,2021-12-10,0,709,3.0,29930,151
73,2021-12-11,2,709,3.0,49510,243
73,2021-12-12,3,709,3.0,33925,178
73,2021-12-13,1,709,3.0,22100,92
73,2021-12-14,5,709,3.0,24365,105
73,2021-12-15,6,709,3.0,26910,125
74,2021-10-15,0,676,nan,16560,81
74,2021-10-16,2,676,nan,25835,112
74,2021-10-17,3,676,nan,22050,96
74,2021-10-18,1,676,nan,19345,96
74,2021-10-19,5,676,nan,31130,129
74,2021-10-20,6,676,nan,22700,90
74,2021-10-21,4,676,nan,16735,65
74,2021-10-22,0,676,nan,25240,102
74,2021-10-23,2,676,nan,22880,99
74,2021-10-24,3,676,nan,33055,114
74,2021-10-25,1,676,nan,16520,72
74,2021-10-26,5,676,nan,13710,75
74,2021-10-27,6,676,nan,18200,80
74,2021-10-28,4,676,nan,14170,74
74,2021-10-29,0,676,nan,14265,76
74,2021-10-30,2,676,nan,13270,77
74,2021-10-31,3,676,nan,19315,93
74,2021-11-01,1,676,nan,13860,74
74,2021-11-02,5,676,nan,11660,50
74,2021-11-03,6,676,nan,11705,57
74,2021-11-04,4,676,nan,15850,74
74,2021-11-05,0,676,nan,16130,68
74,2021-11-06,2,676,nan,14510,79
74,2021-11-07,3,676,nan,8560,42
74,2021-11-08,1,676,nan,5130,25
74,2021-11-09,5,676,nan,4250,31
74,2021-11-10,6,676,nan,6420,39
74,2021-11-11,4,676,nan,10120,62
74,2021-11-12,0,676,nan,16295,64
74,2021-11-13,2,676,nan,18000,80
74,2021-11-14,3,676,nan,13285,61
74,2021-11-15,1,676,nan,8225,42
74,2021-11-16,5,676,nan,8000,39
74,2021-11-17,6,676,nan,7530,31
74,2021-11-18,4,676,nan,14340,82
74,2021-11-19,0,676,nan,16000,71
74,2021-11-20,2,676,nan,23255,107
74,2021-11-21,3,676,nan,17580,97
74,2021-11-22,1,676,nan,11820,68
74,2021-11-23,5,676,nan,13855,56
74,2021-11-24,6,676,nan,7835,46
74,2021-11-25,4,676,nan,3380,26
74,2021-11-26,0,676,nan,29205,108
74,2021-11-27,2,676,nan,36905,151
74,2021-11-28,3,676,nan,36405,140
74,2021-11-29,1,676,nan,21690,77
74,2021-11-30,5,676,nan,30195,97
74,2021-12-01,6,676,nan,12865,66
74,2021-12-02,4,676,nan,10230,57
74,2021-12-03,0,676,nan,23675,93
74,2021-12-04,2,676,nan,45480,191
74,2021-12-05,3,676,nan,27975,143
74,2021-12-06,1,676,nan,21855,84
74,2021-12-07,5,676,nan,29340,126
74,2021-12-08,6,676,nan,31645,125
74,2021-12-09,4,676,nan,31535,113
74,2021-12-10,0,676,nan,44960,157
74,2021-12-11,2,676,nan,44720,182
74,2021-12-12,3,676,nan,44215,168
74,2021-12-13,1,676,nan,30140,106
74,2021-12-14,5,676,nan,24490,96
74,2021-12-15,6,676,nan,28905,93
75,2021-10-15,0,852,3.0,32275,132
75,2021-10-16,2,852,3.0,49775,185
75,2021-10-17,3,852,3.0,46110,193
75,2021-10-18,1,852,3.0,44800,183
75,2021-10-19,5,852,3.0,31265,164
75,2021-10-20,6,852,3.0,27370,119
75,2021-10-21,4,852,3.0,25800,110
75,2021-10-22,0,852,3.0,37440,155
75,2021-10-23,2,852,3.0,52095,223
75,2021-10-24,3,852,3.0,35220,161
75,2021-10-25,1,852,3.0,20135,83
75,2021-10-26,5,852,3.0,28450,126
75,2021-10-27,6,852,3.0,29025,127
75,2021-10-28,4,852,3.0,12905,70
75,2021-10-29,0,852,3.0,31375,134
75,2021-10-30,2,852,3.0,39030,162
75,2021-10-31,3,852,3.0,36005,179
75,2021-11-01,1,852,3.0,8470,44
75,2021-11-02,5,852,3.0,17330,82
75,2021-11-03,6,852,3.0,23095,108
75,2021-11-04,4,852,3.0,15580,90
75,2021-11-05,0,852,3.0,15890,76
75,2021-11-06,2,852,3.0,37115,186
75,2021-11-07,3,852,3.0,24960,130
75,2021-11-08,1,852,3.0,10550,48
75,2021-11-09,5,852,3.0,11055,70
75,2021-11-10,6,852,3.0,11430,68
75,2021-11-11,4,852,3.0,19690,87
75,2021-11-12,0,852,3.0,23795,94
75,2021-11-13,2,852,3.0,29485,139
75,2021-11-14,3,852,3.0,25345,103
75,2021-11-15,1,852,3.0,11730,54
75,2021-11-16,5,852,3.0,16555,84
75,2021-11-17,6,852,3.0,18245,102
75,2021-11-18,4,852,3.0,26555,126
75,2021-11-19,0,852,3.0,17505,72
75,2021-11-20,2,852,3.0,31510,129
75,2021-11-21,3,852,3.0,27055,150
75,2021-11-22,1,852,3.0,14595,70
75,2021-11-23,5,852,3.0,14180,60
75,2021-11-24,6,852,3.0,20420,79
75,2021-11-25,4,852,3.0,18325,93
75,2021-11-26,0,852,3.0,49770,208
75,2021-11-27,2,852,3.0,60230,259
75,2021-11-28,3,852,3.0,47145,217
75,2021-11-29,1,852,3.0,26260,102
75,2021-11-30,5,852,3.0,19470,95
75,2021-12-01,6,852,3.0,33380,129
75,2021-12-02,4,852,3.0,37735,167
75,2021-12-03,0,852,3.0,32930,148
75,2021-12-04,2,852,3.0,55195,219
75,2021-12-05,3,852,3.0,60195,249
75,2021-12-06,1,852,3.0,31915,131
75,2021-12-07,5,852,3.0,32325,149
75,2021-12-08,6,852,3.0,25870,137
75,2021-12-09,4,852,3.0,30615,136
75,2021-12-10,0,852,3.0,45460,214
75,2021-12-11,2,852,3.0,63315,261
75,2021-12-12,3,852,3.0,62170,239
75,2021-12-13,1,852,3.0,39815,148
75,2021-12-14,5,852,3.0,33380,160
75,2021-12-15,6,852,3.0,25830,120
76,2021-10-15,0,422,2.0,30690,135
76,2021-10-16,2,422,2.0,30010,90
76,2021-10-17,3,422,2.0,54310,194
76,2021-10-18,1,422,2.0,32080,123
76,2021-10-19,5,422,2.0,30010,134
76,2021-10-20,6,422,2.0,20750,85
76,2021-10-21,4,422,2.0,23400,84
76,2021-10-22,0,422,2.0,27820,117
76,2021-10-23,2,422,2.0,33615,143
76,2021-10-24,3,422,2.0,39330,140
76,2021-10-25,1,422,2.0,28610,107
76,2021-10-26,5,422,2.0,19630,75
76,2021-10-27,6,422,2.0,24860,99
76,2021-10-28,4,422,2.0,22000,81
76,2021-10-29,0,422,2.0,16930,74
76,2021-10-30,2,422,2.0,15100,70
76,2021-10-31,3,422,2.0,19850,97
76,2021-11-01,1,422,2.0,9705,47
76,2021-11-02,5,422,2.0,20715,102
76,2021-11-03,6,422,2.0,20940,88
76,2021-11-04,4,422,2.0,20290,93
76,2021-11-05,0,422,2.0,5500,34
76,2021-11-06,2,422,2.0,12070,57
76,2021-11-07,3,422,2.0,19415,98
76,2021-11-08,1,422,2.0,8220,49
76,2021-11-09,5,422,2.0,13350,61
76,2021-11-10,6,422,2.0,13430,62
76,2021-11-11,4,422,2.0,9050,50
76,2021-11-12,0,422,2.0,17940,81
76,2021-11-13,2,422,2.0,16430,89
76,2021-11-14,3,422,2.0,22070,99
76,2021-11-15,1,422,2.0,12510,44
76,2021-11-16,5,422,2.0,11270,62
76,2021-11-17,6,422,2.0,11260,49
76,2021-11-18,4,422,2.0,19430,86
76,2021-11-19,0,422,2.0,22195,88
76,2021-11-20,2,422,2.0,15825,79
76,2021-11-21,3,422,2.0,16225,82
76,2021-11-22,1,422,2.0,11630,53
76,2021-11-23,5,422,2.0,15820,77
76,2021-11-24,6,422,2.0,7850,43
76,2021-11-25,4,422,2.0,13090,54
76,2021-11-26,0,422,2.0,50810,181
76,2021-11-27,2,422,2.0,51645,165
76,2021-11-28,3,422,2.0,44390,174
76,2021-11-29,1,422,2.0,28180,90
76,2021-11-30,5,422,2.0,34995,116
76,2021-12-01,6,422,2.0,31205,130
76,2021-12-02,4,422,2.0,20660,100
76,2021-12-03,0,422,2.0,39425,158
76,2021-12-04,2,422,2.0,43115,175
76,2021-12-05,3,422,2.0,52740,187
76,2021-12-06,1,422,2.0,29065,122
76,2021-12-07,5,422,2.0,32240,108
76,2021-12-08,6,422,2.0,22865,117
76,2021-12-09,4,422,2.0,25210,103
76,2021-12-10,0,422,2.0,42575,173
76,2021-12-11,2,422,2.0,51680,219
76,2021-12-12,3,422,2.0,47730,188
76,2021-12-13,1,422,2.0,32200,126
76,2021-12-14,5,422,2.0,47710,147
76,2021-12-15,6,422,2.0,22165,96
77,2021-10-15,0,676,1.0,28430,142
77,2021-10-16,2,676,1.0,38275,177
77,2021-10-17,3,676,1.0,45700,181
77,2021-10-18,1,676,1.0,14380,75
77,2021-10-19,5,676,1.0,34650,161
77,2021-10-20,6,676,1.0,22190,116
77,2021-10-21,4,676,1.0,14350,65
77,2021-10-22,0,676,1.0,30215,129
77,2021-10-23,2,676,1.0,27185,135
77,2021-10-24,3,676,1.0,44235,184
77,2021-10-25,1,676,1.0,23660,89
77,2021-10-26,5,676,1.0,10985,61
77,2021-10-27,6,676,1.0,19990,77
77,2021-10-28,4,676,1.0,20990,82
77,2021-10-29,0,676,1.0,25510,107
77,2021-10-30,2,676,1.0,27960,131
77,2021-10-31,3,676,1.0,31140,155
77,2021-11-01,1,676,1.0,8625,47
77,2021-11-02,5,676,1.0,18015,93
77,2021-11-03,6,676,1.0,16115,77
77,2021-11-04,4,676,1.0,20445,102
77,2021-11-05,0,676,1.0,16415,92
77,2021-11-06,2,676,1.0,34175,173
77,2021-11-07,3,676,1.0,22130,97
77,2021-11-08,1,676,1.0,11360,54
77,2021-11-09,5,676,1.0,11775,51
77,2021-11-10,6,676,1.0,18360,95
77,2021-11-11,4,676,1.0,17680,88
77,2021-11-12,0,676,1.0,21460,102
77,2021-11-13,2,676,1.0,27700,122
77,2021-11-14,3,676,1.0,21620,94
77,2021-11-15,1,676,1.0,15430,65
77,2021-11-16,5,676,1.0,10645,57
77,2021-11-17,6,676,1.0,14760,70
77,2021-11-18,4,676,1.0,32365,142
77,2021-11-19,0,676,1.0,17900,88
77,2021-11-20,2,676,1.0,22240,94
77,2021-11-21,3,676,1.0,22430,118
77,2021-11-22,1,676,1.0,9940,55
77,2021-11-23,5,676,1.0,21525,114
77,2021-11-24,6,676,1.0,17580,66
77,2021-11-25,4,676,1.0,18995,82
77,2021-11-26,0,676,1.0,41780,171
77,2021-11-27,2,676,1.0,63500,239
77,2021-11-28,3,676,1.0,59280,226
77,2021-11-29,1,676,1.0,38015,147
77,2021-11-30,5,676,1.0,30570,111
77,2021-12-01,6,676,1.0,38535,141
77,2021-12-02,4,676,1.0,50325,175
77,2021-12-03,0,676,1.0,38385,167
77,2021-12-04,2,676,1.0,58820,272
77,2021-12-05,3,676,1.0,46700,214
77,2021-12-06,1,676,1.0,25540,98
77,2021-12-07,5,676,1.0,42500,146
77,2021-12-08,6,676,1.0,25380,117
77,2021-12-09,4,676,1.0,42510,189
77,2021-12-10,0,676,1.0,37590,161
77,2021-12-11,2,676,1.0,104255,338
77,2021-12-12,3,676,1.0,76395,273
77,2021-12-13,1,676,1.0,26885,123
77,2021-12-14,5,676,1.0,40655,155
77,2021-12-15,6,676,1.0,51290,192
78,2021-10-15,0,554,nan,10630,58
78,2021-10-16,2,554,nan,24290,72
78,2021-10-17,3,554,nan,15745,71
